Mnemonic,Parent Mnemonic,Databank,Data Family,Data Source,Units of Measure,First Observation,Frequency,Name of Series,Jun-72,Jul-72,Aug-72,Sept-72,Oct-72,Nov-72,Dec-72,Jan-73,Feb-73,Mar-73,Apr-73,May-73,Jun-73,Jul-73,Aug-73,Sept-73,Oct-73,Nov-73,Dec-73,Jan-74,Feb-74,Mar-74,Apr-74,May-74,Jun-74,Jul-74,Aug-74,Sept-74,Oct-74,Nov-74,Dec-74,Jan-75,Feb-75,Mar-75,Apr-75,May-75,Jun-75,Jul-75,Aug-75,Sept-75,Oct-75,Nov-75,Dec-75,Jan-76,Feb-76,Mar-76,Apr-76,May-76,Jun-76,Jul-76,Aug-76,Sept-76,Oct-76,Nov-76,Dec-76,Jan-77,Feb-77,Mar-77,Apr-77,May-77,Jun-77,Jul-77,Aug-77,Sept-77,Oct-77,Nov-77,Dec-77,Jan-78,Feb-78,Mar-78,Apr-78,May-78,Jun-78,Jul-78,Aug-78,Sept-78,Oct-78,Nov-78,Dec-78,Jan-79,Feb-79,Mar-79,Apr-79,May-79,Jun-79,Jul-79,Aug-79,Sept-79,Oct-79,Nov-79,Dec-79,Jan-80,Feb-80,Mar-80,Apr-80,May-80,Jun-80,Jul-80,Aug-80,Sept-80,Oct-80,Nov-80,Dec-80,Jan-81,Feb-81,Mar-81,Apr-81,May-81,Jun-81,Jul-81,Aug-81,Sept-81,Oct-81,Nov-81,Dec-81,Jan-82,Feb-82,Mar-82,Apr-82,May-82,Jun-82,Jul-82,Aug-82,Sept-82,Oct-82,Nov-82,Dec-82,Jan-83,Feb-83,Mar-83,Apr-83,May-83,Jun-83,Jul-83,Aug-83,Sept-83,Oct-83,Nov-83,Dec-83,Jan-84,Feb-84,Mar-84,Apr-84,May-84,Jun-84,Jul-84,Aug-84,Sept-84,Oct-84,Nov-84,Dec-84,Jan-85,Feb-85,Mar-85,Apr-85,May-85,Jun-85,Jul-85,Aug-85,Sept-85,Oct-85,Nov-85,Dec-85,Jan-86,Feb-86,Mar-86,Apr-86,May-86,Jun-86,Jul-86,Aug-86,Sept-86,Oct-86,Nov-86,Dec-86,Jan-87,Feb-87,Mar-87,Apr-87,May-87,Jun-87,Jul-87,Aug-87,Sept-87,Oct-87,Nov-87,Dec-87,Jan-88,Feb-88,Mar-88,Apr-88,May-88,Jun-88,Jul-88,Aug-88,Sept-88,Oct-88,Nov-88,Dec-88,Jan-89,Feb-89,Mar-89,Apr-89,May-89,Jun-89,Jul-89,Aug-89,Sept-89,Oct-89,Nov-89,Dec-89,Jan-90,Feb-90,Mar-90,Apr-90,May-90,Jun-90,Jul-90,Aug-90,Sept-90,Oct-90,Nov-90,Dec-90,Jan-91,Feb-91,Mar-91,Apr-91,May-91,Jun-91,Jul-91,Aug-91,Sept-91,Oct-91,Nov-91,Dec-91,Jan-92,Feb-92,Mar-92,Apr-92,May-92,Jun-92,Jul-92,Aug-92,Sept-92,Oct-92,Nov-92,Dec-92,Jan-93,Feb-93,Mar-93,Apr-93,May-93,Jun-93,Jul-93,Aug-93,Sept-93,Oct-93,Nov-93,Dec-93,Jan-94,Feb-94,Mar-94,Apr-94,May-94,Jun-94,Jul-94,Aug-94,Sept-94,Oct-94,Nov-94,Dec-94,Jan-95,Feb-95,Mar-95,Apr-95,May-95,Jun-95,Jul-95,Aug-95,Sept-95,Oct-95,Nov-95,Dec-95,Jan-96,Feb-96,Mar-96,Apr-96,May-96,Jun-96,Jul-96,Aug-96,Sept-96,Oct-96,Nov-96,Dec-96,Jan-97,Feb-97,Mar-97,Apr-97,May-97,Jun-97,Jul-97,Aug-97,Sept-97,Oct-97,Nov-97,Dec-97,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sept-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sept-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sept-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sept-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sept-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sept-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sept-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sept-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sept-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sept-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sept-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sept-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sept-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sept-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sept-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sept-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sept-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sept-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sept-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sept-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sept-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sept-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sept-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sept-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sept-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sept-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sept-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sept-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26,Apr-26,May-26
GHA_EXR_4,GHA_EXR_1,EXT,Exchange rates,Bank of Ghana,GHC per USD,Jun-72,M,"USD Exchange Rate, end-of-month",0.000128,0.000128,0.000128,0.000128,0.000128,0.000128,0.000128,0.000128,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000146,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000275,0.000224,0.000275,0.000275,0.000275,0.000275,0.003,0.003,0.003,0.003,0.003,0.003,0.0035,0.0035,0.0035,0.0035,0.00385,0.00385,0.00385,0.00385,0.005,0.005,0.005,0.005,0.0053,0.0053,0.0053,0.0053,0.0057,0.0057,0.006,0.006,0.006,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.0156,0.0158,0.016,0.0161,0.0162,0.0165,0.0176,0.0174,0.0174,0.0176,0.0176,0.0183,0.0185,0.0186,0.0184,0.019,0.0201,0.0226,0.0227,0.0229,0.0231,0.023,0.0232,0.026,0.0262,0.0265,0.0267,0.0268,0.0273,0.0277,0.0282,0.0287,0.0298,0.0303,0.0306,0.0308,0.0312,0.0317,0.0326,0.0329,0.0332,0.0336,0.0338,0.0342,0.0344,0.0345,0.0346,0.0354,0.0361,0.0364,0.0366,0.0367,0.037,0.0373,0.0376,0.0379,0.0386,0.039,0.039,0.0393,0.0407,0.0408,0.041,0.0415,0.0436,0.045,0.048,0.049,0.0512,0.052,0.0555,0.0596,0.0601,0.0601,0.0601,0.0601,0.0665,0.0686,0.0699,0.0725,0.0768,0.0822,0.0918,0.09375,0.09375,0.0932,0.0932,0.09425,0.0972,0.09685,0.0985,0.10135,0.104,0.1051,0.1063,0.1069,0.1111,0.113,0.1151,0.1174,0.1193,0.1216,0.1303,0.1351,0.1414,0.1446,0.14975,0.1542365,0.1581865,0.160709,0.163059,0.165409,0.1685905,0.169291,0.171141,0.1723545,0.173227,0.1740365,0.175382,0.1811595,0.189232,0.195591,0.202309,0.211573,0.216932,0.218686,0.2216275,0.2231455,0.223882,0.225041,0.2289405,0.2298045,0.230632,0.2307455,0.2308365,0.2323,0.232536,0.2325135,0.2324455,0.232691,0.233891,0.2345905,0.235782,0.236968,0.2416045,0.244027,0.248118,0.2529635,0.2570635,0.2598865,0.267,0.2951775,0.3417905,0.3500685,0.3587725,0.377318,0.409459,0.4422865,0.4742545,0.548559,0.6069545,0.6389545,0.6533955,0.6674775,0.6828225,0.6892,0.689868,0.701518,0.7105725,0.7139725,0.7150725,0.7227775,0.7112275,0.7105275,0.7101275,0.7124635,0.718432,0.7255225,0.7300365,0.747532,0.7605595,0.774123,0.7834045,0.792241,0.807582,0.8119,0.814241,0.8215455,0.8258595,0.835191,0.846712,0.853427,0.858541,0.863141,0.865327,0.86755,0.8690635,0.8703275,0.8709,0.8720315,0.8780045,0.88055,0.8834725,0.8891685,0.8960135,0.8979725,0.8988045,0.899932,0.901227,0.9011775,0.9012775,0.9022725,0.903416,0.9029725,0.9030775,0.903609,0.905182,0.905341,0.905386,0.9055455,0.9057275,0.905773,0.9055455,0.905886,0.906091,0.908818,0.9083,0.909341,0.910591,0.910991,0.912986,0.91615,0.916618,0.9199315,0.9203865,0.921182,0.921114,0.921023,0.9220455,0.923273,0.925477,0.925727,0.926382,0.926473,0.9288,0.9307,0.9384,0.9468,0.9572,0.9599,0.9692,0.9727,0.9747,0.9845,0.9974,1.0212,1.0649,1.097,1.119,1.1497,1.1806,1.2134,1.2682,1.3305,1.3699,1.397,1.4196,1.4549,1.4692,1.4645,1.4553,1.4523,1.4377,1.434,1.4282,1.4299,1.4222,1.4206,1.4196,1.4254,1.4355,1.4332,1.4326,1.4307,1.437,1.4532,1.4793,1.51,1.519,1.5146,1.5049,1.5075,1.508,1.5131,1.5338,1.5577,1.5697,1.5841,1.6658,1.6782,1.7307,1.7942,1.8688,1.8989,1.9246,1.9233,1.9012,1.8801,1.8856,1.8846,1.9003,1.9111,1.9385,1.9674,1.9723,1.9883,1.9925,1.9965,1.9988,2.0256,2.0818,2.1616,2.3975,2.5232,2.68,2.7939,2.892,3.0016,3.0337,3.1333,3.1973,3.1955,3.1955,3.2001,3.2401,3.4745,3.7472,3.8493,3.9976,4.3274,3.4546,4.0456,3.7545,3.7854,3.7861,3.7944,3.8311,3.8787,3.8304,3.7951,3.8337,3.923,3.9469,3.9445,3.9709,3.9643,3.9805,4.2002,4.2711,4.4786,4.3173,4.1867,4.2857,4.3629,4.3743,4.3994,4.3944,4.3765,4.4122,4.4157,4.424,4.4187,4.4044,4.4078,4.4226,4.523,4.6943,4.7241,4.7776,4.7899,4.806,4.82,4.9506,5.1752,5.0834,5.0881,5.2011,5.259,5.257,5.2814,5.3161,5.3372,5.5254,5.5337,5.465,5.2949,5.4423,5.601,5.6203,5.6674,5.6782,5.6848,5.7027,5.71,5.7139,5.7602,5.7604,5.7374,5.7288,5.7322,5.7473,5.7626,5.8011,5.8517,5.8663,5.9009,5.9172,6.0061,6.0236,6.6004,7.1122,7.1128,7.1441,7.2305,7.612,8.2325,9.6048,13.0086,13.1044,8.576,10.7997,11.0135,11.0137,10.9516,10.9715,10.9972,11.0034,11.0192,11.1285,11.4963,11.6206,11.88,12.0356,12.4642,12.877,13.2739,14.1301,14.586,14.9009,15.1899,15.8,16.3,15.27,14.7,15.3001,15.53,15.53,14.15,10.28,10.31,10.5,11.4,12.42,10.9,11.27,10.45,10.95,10.6865,10.998,11.19,11.73
